student_id,week,total_logins,total_videos,total_assignments,dropout
MHxPC130172123,24.0,1.0,0.0,0,1
MHxPC130172125,19.0,1.0,0.0,0,1
MHxPC130172130,30.0,1.0,0.0,0,1
MHxPC130172135,11.0,1.0,0.0,0,1
MHxPC130172138,46.0,0.0,0.0,0,1
MHxPC130172143,22.0,4.0,1.0,0,0
MHxPC130172146,22.0,1.0,0.0,0,1
MHxPC130172148,24.0,1.0,0.0,0,1
MHxPC130172150,11.0,10.0,0.0,0,0
MHxPC130172150,26.0,3.0,0.0,0,0
MHxPC130172157,34.0,1.0,0.0,0,1
MHxPC130172158,1.0,1.0,1.0,0,1
MHxPC130172159,46.0,0.0,0.0,0,1
MHxPC130172162,11.0,1.0,0.0,0,1
MHxPC130172162,37.0,1.0,0.0,0,1
MHxPC130172163,8.0,1.0,0.0,0,1
MHxPC130172167,12.0,4.0,0.0,0,0
MHxPC130172171,20.0,2.0,0.0,00,0
MHxPC130172177,48.0,21.0,410.0,0.27,0
MHxPC130172180,44.0,6.0,40.0,0.02,0
MHxPC130172182,31.0,1.0,0.0,0,1
MHxPC130172183,43.0,8.0,0.0,0,0
MHxPC130172187,22.0,1.0,0.0,0,1
MHxPC130172189,28.0,1.0,0.0,0,1
MHxPC130172196,34.0,22.0,0.0,0.71,0
MHxPC130172197,46.0,2.0,2.0,0,0
MHxPC130172201,49.0,7.0,72.0,0,0
MHxPC130172202,11.0,3.0,0.0,0,0
MHxPC130172202,12.0,3.0,0.0,0,0
MHxPC130172203,21.0,3.0,25.0,0,0
MHxPC130172207,12.0,1.0,0.0,0,1
MHxPC130172208,27.0,1.0,0.0,0,1
MHxPC130172210,37.0,1.0,0.0,0,1
MHxPC130172211,10.0,1.0,0.0,0,1
MHxPC130172212,20.0,17.0,0.0,0.02,0
MHxPC130172213,35.0,1.0,0.0,0,1
MHxPC130172214,19.0,25.0,0.0,1,0
MHxPC130172215,32.0,1.0,10.0,0,1
MHxPC130172218,30.0,1.0,0.0,0,1
MHxPC130172221,46.0,0.0,0.0,0,1
MHxPC130172222,11.0,6.0,0.0,0,0
MHxPC130172224,30.0,56.0,0.0,0.72,0
MHxPC130172225,46.0,0.0,0.0,0,1
MHxPC130172233,30.0,2.0,0.0,0,0
MHxPC130172236,30.0,2.0,0.0,0,0
MHxPC130172243,7.0,1.0,0.0,0,1
MHxPC130172255,43.0,3.0,15.0,0.01,0
MHxPC130172257,42.0,1.0,0.0,0,1
MHxPC130172264,10.0,1.0,0.0,0,1
MHxPC130172266,7.0,3.0,0.0,00,0
MHxPC130172273,17.0,28.0,0.0,1,0
MHxPC130172274,35.0,57.0,0.0,00.05,0
MHxPC130172275,10.0,7.0,0.0,0,0
MHxPC130172278,12.0,1.0,0.0,0,1
MHxPC130172280,13.0,18.0,116.0,0,0
MHxPC130172280,31.0,8.0,2.0,00,0
MHxPC130172281,31.0,1.0,0.0,0,1
MHxPC130172289,30.0,4.0,0.0,0.27,0
MHxPC130172297,14.0,1.0,0.0,0,1
MHxPC130172300,7.0,7.0,112.0,0,0
MHxPC130172302,14.0,1.0,0.0,0,1
MHxPC130172303,23.0,2.0,7.0,0,0
MHxPC130172312,15.0,14.0,0.0,0,0
MHxPC130172316,11.0,2.0,0.0,0,0
MHxPC130172317,2.0,1.0,0.0,0,1
MHxPC130172318,10.0,2.0,0.0,0,0
MHxPC130172319,52.0,8.0,183.0,0.01,0
MHxPC130172321,33.0,1.0,0.0,0,1
MHxPC130172330,43.0,1.0,39.0,0,1
MHxPC130172332,14.0,9.0,0.0,0,0
MHxPC130172332,29.0,7.0,11.0,0,0
MHxPC130172333,35.0,26.0,25.0,0.89,0
MHxPC130172338,43.0,1.0,1.0,0.04,1
MHxPC130172347,11.0,1.0,0.0,0,1
MHxPC130172354,14.0,3.0,0.0,0,0
MHxPC130172354,16.0,2.0,0.0,0,0
MHxPC130172358,20.0,2.0,0.0,0,0
MHxPC130172362,7.0,2.0,0.0,00,0
MHxPC130172363,17.0,2.0,0.0,0,0
MHxPC130172367,1.0,19.0,437.0,0,0
MHxPC130172370,9.0,1.0,0.0,0,1
MHxPC130172371,3.0,13.0,19.0,0.93,0
MHxPC130172378,46.0,0.0,0.0,0,1
MHxPC130172382,11.0,1.0,0.0,0,1
MHxPC130172384,32.0,11.0,0.0,0,0
MHxPC130172385,36.0,8.0,0.0,0,0
MHxPC130172387,28.0,15.0,0.0,0,0
MHxPC130172389,13.0,1.0,0.0,0,1
MHxPC130172394,27.0,8.0,0.0,0,0
MHxPC130172395,17.0,2.0,0.0,0,0
MHxPC130172403,7.0,2.0,0.0,0,0
MHxPC130172405,23.0,6.0,180.0,0,0
MHxPC130172406,20.0,1.0,1.0,0,1
MHxPC130172413,12.0,3.0,0.0,0,0
MHxPC130172415,35.0,1.0,0.0,0,1
MHxPC130172419,46.0,0.0,0.0,0,1
MHxPC130172422,29.0,1.0,0.0,0,1
MHxPC130172426,9.0,1.0,0.0,0,1
MHxPC130172427,11.0,1.0,0.0,0,1
MHxPC130172431,45.0,12.0,216.0,0.08,0
MHxPC130172433,47.0,23.0,891.0,0.13,0
MHxPC130172435,16.0,27.0,0.0,1,0
MHxPC130172437,42.0,3.0,6.0,0.01,0
MHxPC130172443,18.0,1.0,0.0,0,1
MHxPC130172452,21.0,2.0,6.0,0,0
MHxPC130172456,34.0,2.0,0.0,0,0
MHxPC130172458,42.0,2.0,19.0,0.03,0
MHxPC130172460,21.0,4.0,22.0,0,0
MHxPC130172470,7.0,1.0,0.0,0,1
MHxPC130172477,21.0,2.0,41.0,0,0
MHxPC130172481,12.0,1.0,0.0,0,1
MHxPC130172483,10.0,4.0,0.0,0,0
MHxPC130172486,28.0,2.0,0.0,0,0
MHxPC130172487,43.0,7.0,25.0,0.02,0
MHxPC130172491,25.0,1.0,0.0,0,1
MHxPC130172497,30.0,1.0,0.0,0,1
MHxPC130172498,27.0,3.0,0.0,0,0
MHxPC130172501,30.0,1.0,0.0,0,1
MHxPC130172504,3.0,38.0,3281.0,0.97,0
MHxPC130172504,21.0,1.0,2.0,0,1
MHxPC130172507,35.0,5.0,0.0,0,0
MHxPC130172508,45.0,4.0,10.0,0.01,0
MHxPC130172509,12.0,1.0,0.0,0,1
MHxPC130172510,28.0,2.0,0.0,0,0
MHxPC130172514,17.0,13.0,0.0,0,0
MHxPC130172520,20.0,1.0,0.0,0,1
MHxPC130172522,38.0,1.0,0.0,0,1
MHxPC130172523,26.0,2.0,0.0,0,0
MHxPC130172525,20.0,4.0,2.0,0,0
MHxPC130172529,19.0,2.0,0.0,0,0
MHxPC130172536,25.0,1.0,0.0,0,1
MHxPC130172539,8.0,1.0,0.0,0,1
MHxPC130172541,30.0,1.0,0.0,0,1
MHxPC130172542,31.0,1.0,0.0,0,1
MHxPC130172555,16.0,3.0,0.0,0,0
MHxPC130172567,46.0,0.0,0.0,0,1
MHxPC130172574,13.0,5.0,0.0,0,0
MHxPC130172575,44.0,1.0,5.0,0,1
MHxPC130172577,24.0,1.0,0.0,0,1
MHxPC130172580,9.0,53.0,599.0,0.98,0
MHxPC130172583,7.0,1.0,0.0,0,1
MHxPC130172586,44.0,4.0,1.0,0,0
MHxPC130172590,26.0,1.0,0.0,0,1
MHxPC130172592,33.0,1.0,0.0,0,1
MHxPC130172605,12.0,6.0,0.0,0,0
MHxPC130172607,7.0,1.0,0.0,0,1
MHxPC130172609,16.0,2.0,0.0,0,0
MHxPC130172610,42.0,2.0,0.0,0,0
MHxPC130172616,10.0,1.0,0.0,0,1
MHxPC130172621,32.0,3.0,0.0,0,0
MHxPC130172630,9.0,1.0,0.0,0,1
MHxPC130172631,32.0,5.0,0.0,0.02,0
MHxPC130172634,3.0,26.0,469.0,0.46,0
MHxPC130172638,21.0,4.0,45.0,0,0
MHxPC130172639,7.0,1.0,0.0,0,1
MHxPC130172640,19.0,29.0,0.0,1,0
MHxPC130172642,14.0,4.0,0.0,0,0
MHxPC130172645,37.0,1.0,0.0,0,1
MHxPC130172653,11.0,4.0,0.0,0,0
MHxPC130172655,36.0,3.0,65.0,0,0
MHxPC130172659,33.0,5.0,4.0,0,0
MHxPC130172661,11.0,5.0,0.0,0,0
MHxPC130172667,30.0,3.0,0.0,0,0
MHxPC130172671,21.0,2.0,4.0,0,0
MHxPC130172673,19.0,1.0,0.0,0,1
MHxPC130172673,20.0,2.0,0.0,0,0
MHxPC130172674,11.0,1.0,0.0,0,1
MHxPC130172677,26.0,15.0,0.0,0,0
MHxPC130172683,9.0,1.0,0.0,0,1
MHxPC130172683,47.0,27.0,726.0,0.18,0
MHxPC130172689,7.0,1.0,0.0,0,1
MHxPC130172689,30.0,1.0,0.0,0,1
MHxPC130172695,27.0,3.0,0.0,0.16,0
MHxPC130172695,28.0,14.0,0.0,0.4,0
MHxPC130172698,26.0,20.0,0.0,0.16,0
MHxPC130172701,11.0,1.0,0.0,0,1
MHxPC130172703,9.0,1.0,0.0,0,1
MHxPC130172704,9.0,6.0,0.0,0,0
MHxPC130172704,11.0,2.0,0.0,0,0
MHxPC130172707,30.0,2.0,0.0,0,0
MHxPC130172722,35.0,3.0,0.0,0,0
MHxPC130172723,43.0,1.0,0.0,0,1
MHxPC130172726,3.0,12.0,13.0,0.2,0
MHxPC130172727,27.0,1.0,0.0,0,1
MHxPC130172728,12.0,3.0,0.0,0,0
MHxPC130172729,32.0,1.0,0.0,0,1
MHxPC130172732,14.0,5.0,0.0,0,0
MHxPC130172733,34.0,2.0,0.0,0,0
MHxPC130172737,46.0,0.0,0.0,0,1
MHxPC130172748,43.0,6.0,271.0,0.04,0
MHxPC130172750,31.0,4.0,0.0,0,0
MHxPC130172753,15.0,8.0,0.0,0,0
MHxPC130172754,3.0,64.0,3838.0,0.97,0
MHxPC130172760,14.0,1.0,0.0,0,1
MHxPC130172762,36.0,31.0,0.0,0.14,0
MHxPC130172767,14.0,2.0,0.0,0,0
MHxPC130172768,11.0,1.0,0.0,0,1
MHxPC130172768,30.0,7.0,0.0,0,0
MHxPC130172775,19.0,2.0,0.0,0,0
MHxPC130172776,31.0,11.0,0.0,00,0
MHxPC130172777,34.0,11.0,0.0,0,0
MHxPC130172785,11.0,1.0,0.0,0,1
MHxPC130172791,13.0,2.0,0.0,0,0
MHxPC130172794,20.0,2.0,0.0,0,0
MHxPC130172795,11.0,3.0,0.0,0,0
MHxPC130172795,20.0,5.0,0.0,0,0
MHxPC130172803,20.0,5.0,23.0,0,0
MHxPC130172807,48.0,12.0,34.0,0.25,0
MHxPC130172809,20.0,2.0,5.0,0,0
MHxPC130172809,25.0,32.0,1064.0,0.88,0
MHxPC130172811,39.0,2.0,0.0,0,0
MHxPC130172815,23.0,16.0,0.0,0.43,0
MHxPC130172818,42.0,2.0,0.0,0,0
MHxPC130172823,20.0,58.0,525.0,0.86,0
MHxPC130172826,36.0,1.0,0.0,0,1
MHxPC130172835,15.0,3.0,0.0,0,0
MHxPC130172843,9.0,1.0,0.0,0,1
MHxPC130172844,23.0,18.0,0.0,0.14,0
MHxPC130172847,42.0,2.0,10.0,0,0
MHxPC130172850,29.0,3.0,5.0,0,0
MHxPC130172851,30.0,1.0,0.0,0,1
MHxPC130172856,51.0,7.0,79.0,0,0
MHxPC130172857,11.0,1.0,0.0,0,1
MHxPC130172861,31.0,4.0,0.0,0,0
MHxPC130172864,13.0,1.0,0.0,0,1
MHxPC130172865,9.0,1.0,0.0,0,1
MHxPC130172867,30.0,12.0,0.0,0,0
MHxPC130172867,35.0,14.0,0.0,0.02,0
MHxPC130172868,9.0,2.0,0.0,00,0
MHxPC130172874,26.0,1.0,0.0,0,1
MHxPC130172876,9.0,1.0,0.0,0,1
MHxPC130172877,10.0,1.0,0.0,0,1
MHxPC130172878,22.0,1.0,0.0,0,1
MHxPC130172882,29.0,2.0,0.0,0,0
MHxPC130172894,13.0,1.0,0.0,0,1
MHxPC130172904,8.0,37.0,1190.0,0.97,0
MHxPC130172911,26.0,1.0,0.0,0,1
MHxPC130172915,32.0,22.0,0.0,0.74,0
MHxPC130172924,10.0,2.0,0.0,0,0
MHxPC130172926,35.0,1.0,0.0,0,1
MHxPC130172929,11.0,1.0,0.0,0,1
MHxPC130172929,12.0,3.0,0.0,0,0
MHxPC130172932,24.0,1.0,5.0,0,1
MHxPC130172933,10.0,1.0,0.0,0,1
MHxPC130172936,41.0,1.0,0.0,0,1
MHxPC130172936,46.0,1.0,0.0,0,1
MHxPC130172938,46.0,0.0,0.0,0,1
MHxPC130172942,22.0,12.0,0.0,0,0
MHxPC130172942,26.0,20.0,63.0,00.06,0
MHxPC130172947,11.0,5.0,0.0,0,0
MHxPC130172949,19.0,1.0,1.0,0,1
MHxPC130172953,20.0,2.0,2.0,0,0
MHxPC130172957,40.0,1.0,0.0,0,1
MHxPC130172958,42.0,2.0,0.0,0,0
MHxPC130172962,2.0,39.0,477.0,0.12,0
MHxPC130172963,14.0,2.0,0.0,0,0
MHxPC130172963,24.0,6.0,0.0,0.01,0
MHxPC130172974,30.0,1.0,0.0,0,1
MHxPC130172976,8.0,1.0,0.0,0,1
MHxPC130172976,14.0,1.0,0.0,0,1
MHxPC130172976,31.0,4.0,0.0,0.95,0
MHxPC130172980,12.0,61.0,5431.0,0.910,0
MHxPC130172980,46.0,1.0,0.0,0,1
MHxPC130172987,20.0,3.0,0.0,0,0
MHxPC130172988,23.0,1.0,0.0,0,1
MHxPC130172993,20.0,2.0,2.0,0,0
MHxPC130172993,48.0,19.0,383.0,0.08,0
MHxPC130172998,11.0,1.0,0.0,0,1
MHxPC130172999,46.0,0.0,0.0,0,1
MHxPC130173001,31.0,3.0,23.0,0,0
MHxPC130173007,11.0,2.0,0.0, ,0
MHxPC130173016,21.0,1.0,5.0,0,1
MHxPC130173023,3.0,49.0,73.0,0.94,0
MHxPC130173026,22.0,5.0,13.0,0,0
MHxPC130173028,44.0,3.0,0.0,0,0
MHxPC130173041,44.0,3.0,0.0,0,0
MHxPC130173043,12.0,1.0,0.0,0,1
MHxPC130173045,9.0,7.0,0.0,0,0
MHxPC130173051,46.0,0.0,0.0,0,1
MHxPC130173052,27.0,2.0,0.0,0,0
MHxPC130173062,10.0,2.0,0.0,0,0
MHxPC130173063,3.0,49.0,0.0,0.85,0
MHxPC130173066,15.0,4.0,0.0,0,0
MHxPC130173068,13.0,1.0,0.0,0,1
MHxPC130173069,18.0,13.0,0.0,0,0
MHxPC130173070,11.0,2.0,0.0,0,0
MHxPC130173082,19.0,1.0,0.0,0,1
MHxPC130173084,35.0,2.0,0.0,0,0
MHxPC130173090,22.0,1.0,0.0,0,1
MHxPC130173091,28.0,6.0,0.0,0,0
MHxPC130173094,20.0,3.0,12.0,0,0
MHxPC130173097,33.0,7.0,0.0,0,0
MHxPC130173103,14.0,1.0,0.0,0,1
MHxPC130173104,42.0,2.0,4.0,0,0
MHxPC130173105,11.0,2.0,0.0,00,0
MHxPC130173110,13.0,1.0,0.0,0,1
MHxPC130173113,29.0,1.0,0.0,0,1
MHxPC130173114,34.0,3.0,2.0,0,0
MHxPC130173118,24.0,2.0,0.0,0,0
MHxPC130173123,42.0,1.0,0.0,0,1
MHxPC130173125,29.0,2.0,0.0,0,0
MHxPC130173126,16.0,21.0,0.0,0.01,0
MHxPC130173131,13.0,3.0,0.0,0,0
MHxPC130173133,46.0,16.0,52.0,0.03,0
MHxPC130173140,26.0,3.0,3.0,0,0
MHxPC130173142,44.0,8.0,63.0,0.07,0
MHxPC130173145,31.0,3.0,0.0,0,0
MHxPC130173151,27.0,1.0,0.0,0,1
MHxPC130173154,27.0,1.0,0.0,0,1
MHxPC130173161,18.0,2.0,0.0,0,0
MHxPC130173166,14.0,1.0,0.0,0,1
MHxPC130173169,18.0,1.0,0.0,0,1
MHxPC130173171,30.0,1.0,0.0,0,1
MHxPC130173173,21.0,3.0,22.0,0.01,0
MHxPC130173174,3.0,26.0,88.0,0.42,0
MHxPC130173180,16.0,24.0,0.0,0,0
MHxPC130173184,44.0,2.0,24.0,0,0
MHxPC130173186,18.0,2.0,0.0,00,0
MHxPC130173190,20.0,1.0,5.0, ,1
MHxPC130173196,46.0,1.0,2.0,0,1
MHxPC130173199,24.0,5.0,0.0,0,0
MHxPC130173200,16.0,2.0,0.0,0,0
MHxPC130173202,9.0,1.0,0.0,0,1
MHxPC130173205,35.0,31.0,0.0,0.7,0
MHxPC130173206,15.0,1.0,0.0,0,1
MHxPC130173213,29.0,2.0,0.0,0.39,0
MHxPC130173220,51.0,2.0,0.0,0,0
MHxPC130173226,11.0,2.0,0.0,0,0
MHxPC130173229,16.0,3.0,0.0,0,0
MHxPC130173235,22.0,1.0,0.0,0,1
MHxPC130173237,9.0,1.0,0.0,0,1
MHxPC130173238,46.0,7.0,263.0,0.04,0
MHxPC130173244,12.0,1.0,0.0,0,1
MHxPC130173246,51.0,3.0,53.0,0,0
MHxPC130173248,46.0,6.0,23.0,0.02,0
MHxPC130173249,36.0,3.0,12.0,0,0
MHxPC130173251,15.0,1.0,0.0,0,1
MHxPC130173267,11.0,3.0,0.0,0,0
MHxPC130173271,11.0,2.0,0.0,0,0
MHxPC130173272,11.0,1.0,0.0,0,1
MHxPC130173273,13.0,2.0,0.0,00,0
MHxPC130173274,11.0,4.0,0.0,0,0
MHxPC130173276,10.0,1.0,0.0,0,1
MHxPC130173285,15.0,1.0,0.0,0,1
MHxPC130173287,11.0,3.0,0.0,0,0
MHxPC130173288,47.0,19.0,239.0,0,0
MHxPC130173294,31.0,1.0,0.0,0,1
MHxPC130173300,19.0,1.0,0.0,0,1
MHxPC130173302,11.0,1.0,0.0,0,1
MHxPC130173310,44.0,9.0,55.0,0.01,0
MHxPC130173315,20.0,2.0,0.0,0,0
MHxPC130173316,17.0,2.0,0.0,0,0
MHxPC130173318,14.0,2.0,0.0,0,0
MHxPC130173320,33.0,1.0,0.0,0,1
MHxPC130173321,23.0,2.0,0.0,0,0
MHxPC130173323,8.0,45.0,4807.0,0.67,0
MHxPC130173328,43.0,7.0,88.0,0.04,0
MHxPC130173333,20.0,1.0,0.0,0,1
MHxPC130173334,8.0,1.0,0.0,0,1
MHxPC130173335,12.0,1.0,0.0,0,1
MHxPC130173339,3.0,51.0,1348.0,0.94,0
MHxPC130173339,20.0,1.0,0.0,0,1
MHxPC130173340,25.0,10.0,0.0,0,0
MHxPC130173344,40.0,1.0,0.0,0,1
MHxPC130173346,3.0,26.0,308.0,0.96,0
MHxPC130173347,10.0,3.0,0.0,000,0
MHxPC130173351,14.0,2.0,0.0,0,0
MHxPC130173354,19.0,1.0,0.0,0,1
MHxPC130173354,20.0,3.0,5.0,0,0
MHxPC130173356,28.0,1.0,0.0,0,1
MHxPC130173362,16.0,6.0,0.0,0,0
MHxPC130173362,25.0,6.0,0.0,0.01,0
MHxPC130173364,32.0,4.0,0.0,0,0
MHxPC130173364,33.0,32.0,246.0,0.72,0
MHxPC130173364,35.0,27.0,0.0,0.79,0
MHxPC130173368,20.0,1.0,0.0,0,1
MHxPC130173370,11.0,1.0,0.0,0,1
MHxPC130173370,46.0,1.0,0.0,0,1
MHxPC130173375,30.0,12.0,0.0,0.03,0
MHxPC130173376,10.0,2.0,0.0,0,0
MHxPC130173385,11.0,1.0,0.0,0,1
MHxPC130173389,12.0,1.0,0.0,0,1
MHxPC130173394,14.0,2.0,0.0,0,0
MHxPC130173397,16.0,5.0,0.0,0,0
MHxPC130173398,21.0,3.0,8.0,0,0
MHxPC130173399,11.0,1.0,0.0,0,1
MHxPC130173400,49.0,1.0,0.0,0,1
MHxPC130173401,46.0,0.0,0.0,0,1
MHxPC130173403,29.0,1.0,0.0, ,1
MHxPC130173409,12.0,1.0,0.0,0,1
MHxPC130173409,13.0,4.0,0.0,0,0
MHxPC130173421,31.0,63.0,0.0,1,0
MHxPC130173423,11.0,2.0,0.0,0,0
MHxPC130173424,9.0,1.0,0.0,0,1
MHxPC130173428,43.0,5.0,29.0,0,0
MHxPC130173432,16.0,1.0,0.0,0,1
MHxPC130173437,9.0,3.0,0.0,0,0
MHxPC130173441,14.0,2.0,0.0,00,0
MHxPC130173446,33.0,1.0,0.0,0,1
MHxPC130173448,14.0,4.0,0.0,0,0
MHxPC130173450,2.0,54.0,2123.0,1,0
MHxPC130173451,38.0,1.0,0.0,0,1
MHxPC130173454,32.0,2.0,0.0,0,0
MHxPC130173455,17.0,3.0,0.0,0,0
MHxPC130173456,46.0,0.0,0.0,0,1
MHxPC130173459,16.0,1.0,0.0,0,1
MHxPC130173461,11.0,2.0,0.0,0,0
MHxPC130173463,46.0,0.0,0.0,0,1
MHxPC130173464,46.0,0.0,0.0,0,1
MHxPC130173465,31.0,33.0,0.0,0,0
MHxPC130173471,25.0,1.0,0.0,0,1
MHxPC130173473,24.0,1.0,0.0,0,1
MHxPC130173479,48.0,12.0,273.0,0,0
MHxPC130173481,3.0,29.0,626.0,0.9,0
MHxPC130173481,21.0,2.0,0.0,0,0
MHxPC130173483,30.0,2.0,0.0,0,0
MHxPC130173497,13.0,1.0,0.0,0,1
MHxPC130173504,22.0,2.0,0.0,0,0
MHxPC130173507,17.0,3.0,0.0,0,0
MHxPC130173509,46.0,0.0,0.0,0,1
MHxPC130173510,12.0,2.0,0.0,0,0
MHxPC130173511,20.0,5.0,0.0,0,0
MHxPC130173513,21.0,2.0,48.0,0,0
MHxPC130173514,14.0,10.0,9.0,0.04,0
MHxPC130173515,13.0,3.0,0.0,0,0
MHxPC130173515,34.0,2.0,0.0,0,0
MHxPC130173523,10.0,2.0,0.0,0,0
MHxPC130173530,15.0,12.0,0.0,0,0
MHxPC130173538,11.0,4.0,0.0,0,0
MHxPC130173542,35.0,1.0,0.0,0,1
MHxPC130173544,17.0,1.0,0.0,0,1
MHxPC130173557,17.0,29.0,0.0,0,0
MHxPC130173558,48.0,1.0,1.0,0.01,1
MHxPC130173560,20.0,1.0,0.0,0,1
MHxPC130173563,32.0,13.0,0.0,0,0
MHxPC130173564,31.0,2.0,0.0,0,0
MHxPC130173566,13.0,1.0,0.0,0,1
MHxPC130173566,46.0,1.0,0.0,0,1
MHxPC130173567,20.0,1.0,0.0,0,1
MHxPC130173574,9.0,3.0,0.0,0,0
MHxPC130173581,31.0,13.0,50.0,0.1,0
MHxPC130173590,7.0,1.0,0.0,0,1
MHxPC130173591,14.0,5.0,0.0,0,0
MHxPC130173595,46.0,0.0,0.0,0,1
MHxPC130173603,47.0,24.0,286.0,0.13,0
MHxPC130173604,13.0,1.0,0.0,0,1
MHxPC130173607,13.0,1.0,0.0,0.07,1
MHxPC130173610,30.0,2.0,0.0,0,0
MHxPC130173611,21.0,1.0,0.0,0,1
MHxPC130173614,43.0,2.0,3.0,0,0
MHxPC130173615,15.0,7.0,0.0,0,0
MHxPC130173621,11.0,3.0,0.0,0,0
MHxPC130173624,19.0,4.0,0.0,0,0
MHxPC130173627,39.0,3.0,0.0,0,0
MHxPC130173633,34.0,1.0,0.0,0,1
MHxPC130173636,11.0,1.0,0.0,0,1
MHxPC130173637,30.0,2.0,10.0,0,0
MHxPC130173638,12.0,2.0,0.0,0,0
MHxPC130173640,29.0,4.0,0.0,0,0
MHxPC130173649,46.0,0.0,0.0,0,1
MHxPC130173652,30.0,6.0,0.0,0.36,0
MHxPC130173653,24.0,2.0,0.0,00,0
MHxPC130173654,46.0,5.0,0.0,0,0
MHxPC130173655,11.0,1.0,0.0,0,1
MHxPC130173664,43.0,7.0,110.0,0.04,0
MHxPC130173665,19.0,1.0,0.0,0,1
MHxPC130173669,22.0,1.0,0.0,0,1
MHxPC130173670,18.0,1.0,0.0,0,1
MHxPC130173672,8.0,1.0,0.0,0,1
MHxPC130173673,33.0,1.0,3.0,0,1
MHxPC130173680,35.0,14.0,110.0,0.15,0
MHxPC130173681,22.0,6.0,15.0,0.06,0
MHxPC130173682,43.0,1.0,0.0,0,1
MHxPC130173683,33.0,1.0,0.0,0,1
MHxPC130173685,44.0,6.0,9.0,0,0
MHxPC130173688,24.0,1.0,9.0,0,1
MHxPC130173689,46.0,15.0,83.0,0.01,0
MHxPC130173699,13.0,1.0,0.0,0,1
MHxPC130173700,42.0,4.0,154.0,0,0
MHxPC130173702,14.0,1.0,0.0,0,1
MHxPC130173703,3.0,29.0,230.0,0.9,0
MHxPC130173704,45.0,8.0,174.0,0,0
MHxPC130173714,16.0,3.0,0.0,0,0
MHxPC130173715,12.0,7.0,0.0,0.05,0
MHxPC130173719,11.0,5.0,0.0, ,0
MHxPC130173720,30.0,2.0,0.0,0,0
MHxPC130173726,8.0,2.0,0.0,00,0
MHxPC130173728,16.0,1.0,0.0,0,1
MHxPC130173735,14.0,1.0,0.0,0,1
MHxPC130173736,19.0,1.0,0.0,0,1
MHxPC130173740,13.0,1.0,0.0,0,1
MHxPC130173744,31.0,11.0,0.0,0,0
MHxPC130173756,46.0,0.0,0.0,0,1
MHxPC130173764,35.0,9.0,0.0,0.05,0
MHxPC130173765,18.0,1.0,0.0,0,1
MHxPC130173767,32.0,10.0,63.0,0,0
MHxPC130173767,36.0,6.0,11.0,0.02,0
MHxPC130173772,12.0,6.0,0.0,0,0
MHxPC130173773,26.0,2.0,0.0,0,0
MHxPC130173774,10.0,1.0,0.0,0,1
MHxPC130173781,34.0,1.0,0.0,0,1
MHxPC130173782,18.0,3.0,0.0,0,0
MHxPC130173786,13.0,2.0,0.0,0,0
MHxPC130173789,32.0,6.0,0.0,0,0
MHxPC130173791,9.0,1.0,0.0,0,1
MHxPC130173798,43.0,2.0,22.0,0,0
MHxPC130173801,19.0,5.0,0.0,0,0
MHxPC130173805,15.0,2.0,0.0,0,0
MHxPC130173809,22.0,3.0,0.0,0,0
MHxPC130173820,46.0,0.0,0.0,0,1
MHxPC130173822,25.0,1.0,0.0,0,1
MHxPC130173828,31.0,2.0,1.0,0,0
MHxPC130173829,13.0,1.0,0.0,0,1
MHxPC130173830,25.0,1.0,0.0,0,1
MHxPC130173832,28.0,4.0,0.0,0,0
MHxPC130173834,20.0,18.0,0.0,0,0
MHxPC130173838,31.0,3.0,19.0,0,0
MHxPC130173843,29.0,1.0,0.0,0,1
MHxPC130173845,23.0,44.0,0.0,0.23,0
MHxPC130173845,36.0,4.0,0.0,0,0
MHxPC130173847,9.0,1.0,0.0,0,1
MHxPC130173857,12.0,1.0,0.0,0,1
MHxPC130173865,10.0,5.0,0.0,0,0
MHxPC130173866,14.0,1.0,0.0,0,1
MHxPC130173868,10.0,2.0,0.0,00,0
MHxPC130173871,22.0,5.0,20.0,0,0
MHxPC130173872,3.0,9.0,6.0,0.13,0
MHxPC130173886,12.0,2.0,0.0,0,0
MHxPC130173887,21.0,10.0,26.0,0,0
MHxPC130173888,3.0,22.0,135.0,0.31,0
MHxPC130173891,13.0,1.0,0.0,0,1
MHxPC130173892,11.0,5.0,0.0,0,0
MHxPC130173896,20.0,2.0,0.0,0,0
MHxPC130173901,13.0,2.0,0.0,0,0
MHxPC130173905,18.0,21.0,454.0,0.99,0
MHxPC130173905,32.0,18.0,150.0,0.89,0
MHxPC130173909,32.0,2.0,0.0,0,0
MHxPC130173915,3.0,44.0,306.0,0.87,0
MHxPC130173918,21.0,1.0,0.0,0,1
MHxPC130173919,11.0,1.0,0.0,0,1
MHxPC130173922,17.0,1.0,0.0,0.06,1
MHxPC130173927,17.0,1.0,0.0,0,1
MHxPC130173928,17.0,1.0,0.0,0,1
MHxPC130173929,24.0,1.0,0.0,0,1
MHxPC130173931,2.0,2.0,0.0,0.42,0
MHxPC130173933,10.0,1.0,0.0,0,1
MHxPC130173933,26.0,2.0,0.0,0,0
MHxPC130173934,11.0,7.0,0.0,0,0
MHxPC130173935,7.0,1.0,0.0,0,1
MHxPC130173944,29.0,50.0,0.0,1,0
MHxPC130173946,31.0,3.0,0.0,0,0
