student_id,week,total_logins,total_videos,total_assignments,dropout,login_risk,assignment_risk,final_risk_score,risk_level
MHxPC130070397,15.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130070403,12.0,4.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130070404,43.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130070406,11.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130070407,13.0,3.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130070419,26.0,5.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130070424,20.0,1.0,13.0,0,1,100,20,60.0,Medium Risk
MHxPC130070425,14.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130070427,44.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130070429,8.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130070432,10.0,3.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130070435,15.0,8.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130070437,31.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130070440,12.0,3.0,0.0,00,0,60,20,40.0,Low Risk
MHxPC130070448,34.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130070452,48.0,3.0,3.0,0,0,60,20,40.0,Low Risk
MHxPC130070455,42.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130070456,36.0,58.0,0.0,0.81,0,20,20,20.0,Low Risk
MHxPC130070459,26.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130070460,10.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130070462,46.0,0.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130070467,20.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130070477,25.0,2.0,78.0,0,0,60,20,40.0,Low Risk
MHxPC130070479,3.0,7.0,1.0,0.54,0,20,20,20.0,Low Risk
MHxPC130070483,14.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130070484,16.0,20.0,0.0,1,0,20,20,20.0,Low Risk
MHxPC130070485,15.0,1.0,0.0, ,1,100,20,60.0,Medium Risk
MHxPC130070487,11.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130070492,30.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130070493,30.0,2.0,2.0,0,0,60,20,40.0,Low Risk
MHxPC130070498,46.0,1.0,3.0,0,1,100,20,60.0,Medium Risk
MHxPC130070503,23.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130070506,43.0,1.0,45.0,0.04,1,100,20,60.0,Medium Risk
MHxPC130070507,32.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130070508,43.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130070509,46.0,14.0,0.0,0.13,0,20,20,20.0,Low Risk
MHxPC130070512,39.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130070516,25.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130070519,22.0,4.0,17.0,0,0,20,20,20.0,Low Risk
MHxPC130070528,14.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130070529,47.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130070533,24.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130070536,20.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130070539,40.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130070541,23.0,4.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130070544,42.0,5.0,418.0,0,0,20,20,20.0,Low Risk
MHxPC130070545,21.0,3.0,10.0,0,0,60,20,40.0,Low Risk
MHxPC130070553,11.0,4.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130070554,35.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130070556,44.0,2.0,84.0,0,0,60,20,40.0,Low Risk
MHxPC130070558,11.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130070560,18.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130070562,35.0,5.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130070572,28.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130070574,18.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130070576,28.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130070579,36.0,29.0,174.0,0.75,0,20,20,20.0,Low Risk
MHxPC130070585,13.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130070586,20.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130070588,50.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130070590,35.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130070592,46.0,0.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130070593,39.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130070596,35.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130070598,42.0,1.0,6.0,0,1,100,20,60.0,Medium Risk
MHxPC130070601,7.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130070604,46.0,0.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130070607,32.0,5.0,0.0,00,0,20,20,20.0,Low Risk
MHxPC130070610,11.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130070616,51.0,4.0,30.0,0,0,20,20,20.0,Low Risk
MHxPC130070622,17.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130070625,40.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130070628,30.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130070632,24.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130070633,15.0,16.0,0.0,0.01,0,20,20,20.0,Low Risk
MHxPC130070634,23.0,5.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130070635,11.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130070640,7.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130070643,9.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130070649,41.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130070650,7.0,2.0,0.0,00,0,60,20,40.0,Low Risk
MHxPC130070652,9.0,2.0,0.0,00,0,60,20,40.0,Low Risk
MHxPC130070657,11.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130070660,46.0,0.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130070666,26.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130070667,21.0,3.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130070670,43.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130070673,30.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130070673,35.0,2.0,2.0, ,0,60,20,40.0,Low Risk
MHxPC130070674,11.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130070676,34.0,5.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130070681,42.0,2.0,11.0,0,0,60,20,40.0,Low Risk
MHxPC130070688,10.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130070692,2.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130070692,21.0,3.0,20.0,0,0,60,20,40.0,Low Risk
MHxPC130070692,46.0,3.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130070695,18.0,2.0,0.0,00,0,60,20,40.0,Low Risk
MHxPC130070695,21.0,3.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130070698,28.0,12.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130070701,7.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130070706,45.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130070708,10.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130070709,25.0,1.0,11.0,0,1,100,20,60.0,Medium Risk
MHxPC130070717,42.0,4.0,7.0,0,0,20,20,20.0,Low Risk
MHxPC130070723,34.0,22.0,67.0,0,0,20,20,20.0,Low Risk
MHxPC130070731,10.0,4.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130070735,17.0,8.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130070736,21.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130070738,20.0,1.0,13.0,0.11,1,100,20,60.0,Medium Risk
MHxPC130070743,30.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130070746,33.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130070748,36.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130070756,42.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130070757,20.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130070766,33.0,42.0,0.0,0.84,0,20,20,20.0,Low Risk
MHxPC130070771,20.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130070773,20.0,1.0,3.0,0,1,100,20,60.0,Medium Risk
MHxPC130070774,43.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130070775,31.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130070776,27.0,1.0,0.0, ,1,100,20,60.0,Medium Risk
MHxPC130070779,43.0,1.0,15.0,0,1,100,20,60.0,Medium Risk
MHxPC130070786,13.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130070788,11.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130070789,8.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130070789,17.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130070790,12.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130070791,13.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130070793,12.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130070794,25.0,5.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130070799,20.0,8.0,4.0,0,0,20,20,20.0,Low Risk
MHxPC130070800,18.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130070802,37.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130070806,36.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130070808,30.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130070809,24.0,3.0,1.0,0.08,0,60,20,40.0,Low Risk
MHxPC130070815,25.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130070818,29.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130070826,39.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130070827,20.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130070827,46.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130070837,26.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130070839,15.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130070845,25.0,7.0,56.0,0,0,20,20,20.0,Low Risk
MHxPC130070848,12.0,6.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130070850,14.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130070852,35.0,9.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130070863,15.0,2.0,0.0,00,0,60,20,40.0,Low Risk
MHxPC130070865,15.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130070868,44.0,1.0,14.0,0,1,100,20,60.0,Medium Risk
MHxPC130070875,7.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130070881,27.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130070884,21.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130070886,13.0,8.0,0.0,0.01,0,20,20,20.0,Low Risk
MHxPC130070892,10.0,5.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130070898,46.0,0.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130070902,22.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130070904,12.0,10.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130070904,15.0,8.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130070906,10.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130070906,31.0,13.0,21.0,0,0,20,20,20.0,Low Risk
MHxPC130070911,32.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130070915,14.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130070917,34.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130070920,22.0,6.0,18.0,0,0,20,20,20.0,Low Risk
MHxPC130070921,19.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130070924,33.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130070925,21.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130070929,14.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130070931,25.0,7.0,15.0,00,0,20,20,20.0,Low Risk
MHxPC130070933,27.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130070938,13.0,6.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130070939,9.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130070947,16.0,4.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130070947,17.0,3.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130070947,24.0,12.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130070954,22.0,4.0,3.0,00,0,20,20,20.0,Low Risk
MHxPC130070960,12.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130070969,21.0,4.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130070971,26.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130070974,25.0,19.0,0.0,0.84,0,20,20,20.0,Low Risk
MHxPC130070980,11.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130070982,37.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130070984,14.0,9.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130070993,13.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130070993,15.0,6.0,0.0,0.08,0,20,20,20.0,Low Risk
MHxPC130070994,10.0,5.0,0.0,00,0,20,20,20.0,Low Risk
MHxPC130070996,30.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130070996,31.0,4.0,0.0,00,0,20,20,20.0,Low Risk
MHxPC130070997,34.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130071003,26.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130071004,28.0,13.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130071010,42.0,2.0,2.0,0,0,60,20,40.0,Low Risk
MHxPC130071012,29.0,32.0,0.0,0.81,0,20,20,20.0,Low Risk
MHxPC130071013,8.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130071013,11.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130071014,7.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130071014,8.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130071014,12.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130071018,24.0,26.0,23.0,0,0,20,20,20.0,Low Risk
MHxPC130071020,31.0,2.0,1.0,00,0,60,20,40.0,Low Risk
MHxPC130071021,12.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130071023,33.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130071028,46.0,0.0,0.0, ,1,100,20,60.0,Medium Risk
MHxPC130071034,28.0,7.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130071040,51.0,11.0,242.0,0.01,0,20,20,20.0,Low Risk
MHxPC130071042,42.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130071043,35.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130071044,40.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130071045,23.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130071047,32.0,8.0,8.0,0,0,20,20,20.0,Low Risk
MHxPC130071048,30.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130071050,24.0,2.0,1.0,0,0,60,20,40.0,Low Risk
MHxPC130071054,19.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130071054,46.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130071056,20.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130071059,49.0,7.0,39.0,0.01,0,20,20,20.0,Low Risk
MHxPC130071064,16.0,4.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130071069,14.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130071070,11.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130071079,9.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130071079,12.0,13.0,223.0,0.02,0,20,20,20.0,Low Risk
MHxPC130071082,43.0,2.0,7.0,0,0,60,20,40.0,Low Risk
MHxPC130071083,33.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130071084,46.0,0.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130071085,22.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130071089,16.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130071104,30.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130071104,32.0,5.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130071105,17.0,8.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130071106,21.0,3.0,17.0,0.05,0,60,20,40.0,Low Risk
MHxPC130071108,11.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130071112,13.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130071114,22.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130071114,25.0,12.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130071117,13.0,22.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130071129,33.0,31.0,0.0,0.89,0,20,20,20.0,Low Risk
MHxPC130071130,28.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130071132,22.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130071134,10.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130071139,16.0,4.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130071142,27.0,3.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130071143,8.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130071144,9.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130071150,9.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130071157,35.0,1.0,1.0,0,1,100,20,60.0,Medium Risk
MHxPC130071159,13.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130071160,11.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130071161,11.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130071162,1.0,11.0,257.0,0,0,20,20,20.0,Low Risk
MHxPC130071164,42.0,2.0,1.0,0,0,60,20,40.0,Low Risk
MHxPC130071175,48.0,2.0,4.0,0,0,60,20,40.0,Low Risk
MHxPC130071176,1.0,6.0,61.0,0,0,20,20,20.0,Low Risk
MHxPC130071178,44.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130071180,26.0,6.0,71.0,0.31,0,20,20,20.0,Low Risk
MHxPC130071180,33.0,9.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130071181,23.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130071182,46.0,6.0,31.0,0.01,0,20,20,20.0,Low Risk
MHxPC130071184,18.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130071188,11.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130071189,19.0,17.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130071190,12.0,4.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130071194,24.0,3.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130071197,19.0,3.0,0.0,0.2,0,60,20,40.0,Low Risk
MHxPC130071200,37.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130071202,8.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130071202,46.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130071203,18.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130071206,3.0,3.0,27.0,0.01,0,60,20,40.0,Low Risk
MHxPC130071207,45.0,4.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130071208,33.0,52.0,0.0,0.8,0,20,20,20.0,Low Risk
MHxPC130071213,9.0,2.0,0.0,00,0,60,20,40.0,Low Risk
MHxPC130071218,31.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130071222,10.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130071223,37.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130071224,13.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130071225,10.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130071227,13.0,5.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130071230,15.0,4.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130071233,21.0,5.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130071234,38.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130071237,32.0,3.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130071238,23.0,2.0,12.0,0,0,60,20,40.0,Low Risk
MHxPC130071238,27.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130071238,28.0,16.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130071241,42.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130071242,19.0,2.0,0.0,00,0,60,20,40.0,Low Risk
MHxPC130071244,9.0,4.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130071248,18.0,3.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130071251,15.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130071251,21.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130071252,46.0,0.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130071256,7.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130071258,21.0,10.0,0.0,00,0,20,20,20.0,Low Risk
MHxPC130071259,38.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130071260,32.0,7.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130071263,29.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130071265,16.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130071272,13.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130071273,13.0,7.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130071274,30.0,3.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130071275,43.0,4.0,2.0,0.01,0,20,20,20.0,Low Risk
MHxPC130071279,10.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130071279,11.0,4.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130071285,13.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130071288,33.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130071289,8.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130071292,22.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130071304,35.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130071306,8.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130071314,32.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130071328,18.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130071334,19.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130071339,11.0,3.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130071340,14.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130071343,21.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130071347,16.0,7.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130071347,46.0,22.0,219.0,0.18,0,20,20,20.0,Low Risk
MHxPC130071349,24.0,10.0,4.0,00,0,20,20,20.0,Low Risk
MHxPC130071352,46.0,0.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130071359,3.0,48.0,848.0,0.87,0,20,20,20.0,Low Risk
MHxPC130071362,26.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130071366,12.0,8.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130071367,13.0,8.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130071367,18.0,21.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130071369,13.0,8.0,0.0,000,0,20,20,20.0,Low Risk
MHxPC130071373,9.0,3.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130071382,8.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130071383,2.0,15.0,8.0,0.89,0,20,20,20.0,Low Risk
MHxPC130071383,7.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130071384,46.0,0.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130071394,13.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130071398,31.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130071402,46.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130071405,11.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130071405,20.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130071407,13.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130071413,20.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130071414,45.0,10.0,123.0,0.06,0,20,20,20.0,Low Risk
MHxPC130071419,14.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130071420,11.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130071421,8.0,4.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130071421,22.0,8.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130071421,30.0,21.0,3.0,0.440,0,20,20,20.0,Low Risk
MHxPC130071425,31.0,46.0,16.0,0.730.88,0,20,20,20.0,Low Risk
MHxPC130071426,19.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130071427,49.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130071428,33.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130071429,22.0,1.0,7.0,0,1,100,20,60.0,Medium Risk
MHxPC130071430,30.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130071432,33.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130071439,11.0,5.0,0.0,0,0,20,20,20.0,Low Risk
